endpoint,numeroItem,codigo_pdm,descricao,unidade_medida,rotulo,codigo_br,medicamento,observacao
https://pncp.gov.br/api/pncp/v1/orgaos/06168092000108/compras/2024/111/itens,5,3512,"(ID-116421) ATRACURIO (BESILATO), Forma Farmaceutica: solucao injetavel; Concentracao: 10mg/ml; Forma de Apresentacao: ampola com 2,5 ml.",unidade,"PDM: 3512 - Atracúrio Besilato, Dosagem:10 MG/ML, Indicação:Solução Injetável",268396.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/04271037000105/compras/2024/12/itens,6,3567,"BIPERIDENO, Forma Farmacêutica: comprimido; Concentração: 2mg.",COMP.,"PDM: 3567 - Biperideno, Dosagem:2 MG",270140.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76205707000104/compras/2024/57/itens,8,3929,bromoprida 10mg ampola 2mL,Amp,"PDM: 3929 - Bromoprida, Dosagem:10 MG",269954.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/12335030000138/compras/2024/6/itens,5,4509,Carbamazepina 200 mg/mL xarope frasco c/ 100 mL,frasco,"PDM: 4509 - Carbamazepina, Dosagem:200 MG",267618.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76206473000101/compras/2024/7/itens,5,4517,BR0267621 CARBONATO DE LITIO  DOSAGEM 300 MG   CPR,COMPRIMIDO,"PDM: 4517 - Carbonato De Lítio, Dosagem:300 MG",267621.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/19770288000101/compras/2024/15/itens,3,4517,CARBONATO DE LÍTIO300 MG COM REV CT BL AL PLAS PVC TRANS X 60,CAIXA,"PDM: 4517 - Carbonato De Lítio, Dosagem:300 MG",267621.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45739083000173/compras/2023/231/itens,6,4562,EXAME DE DIAGNÓSTICO LABORATORIAL DOSAGEM QUANTITATIVA DE CARNITINA PERFIL DE ACILCARNITINAS,SV,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/04228734000183/compras/2023/42/itens,5366,4723,Cefazolina sódica - Dosagem: 1 g; Apresentação: pó para solução injetável.,1 - Unidade,"PDM: 4723 - Cefazolina Sódica, Concentração:1 G, Forma Farmaceutica:Pó P/ Solução Injetável",442693.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/11315213000129/compras/2024/18/itens,8,4730,CEFTAZIDIMA 1G PO PARA SOLUCAO INTRAVENOSO OU INTRAMUSCULAR,FRASCO,"PDM: 4730 - Ceftazidima, Concentração:1 G, Forma Farmaceutica:Pó P/ Solução Injetável",442694.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/44937365000112/compras/2024/47/itens,4,4803,CETOCONAZOL 20 MG CREM DERM BISG 30G - 13002491,UN,"PDM: 4803 - Cetoconazol, Dosagem:20 MG/G, Forma Farmacêutica:Creme Tópico",308736.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46341038000129/compras/2024/28/itens,1,5070,"CLARITROMICINA 500MG, pó liofilizado para solução injetável intravenosa.",FRA,"PDM: 5070 - Claritromicina, Dosagem:500 MG, Apresentação:Injetável",268440.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/12247755000174/compras/2024/2/itens,7,5087,"Clonazepam 2,5mg/ml 20ml",Frasco,"PDM: 5087 - Clonazepam, Dosagem:2,5 MG/ML, Apresentação:Solução Oral- Gotas",270120.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/06997563000182/compras/2024/10/itens,5,5118,"Água sanitária líquida, alvejante germicida esterilizada, sem cloro, para retirar manchas. Composição química: hipoclorito de sódio, cloreto, teor cloro ativo varia de 2 a 2,50%, estabilizante, hidróxido de sódio e agua potável. Embalagem de 1 litro. Com 12 unidades.",CX,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/88000906000157/compras/2023/251/itens,1,5118,"CLORETO DE SÓDIO 0,9% INJET. IV EMB. PRIMÁRIA ISENTA DE PVC SIST FECHADO 100ML


<p>Cloreto de Sódio 0,9% solução injetável IV em embalagem primária isenta de PVC, sis-tema fechado. Frasco de 100 ml.&nbsp;</p>",FRASCO (FRA),"PDM: 5118 - Cloreto De Sódio, Concentraçao:0,9 %, Forma Farmaceutica:Solução Injetável, Caracteristica Adicional:Sistema Fechado, Características Adicionais 1:Bolsa/Frasco Isento De Pvc",452796.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76402882000183/compras/2024/30/itens,2,5118,"CLORETO DE SÓDIO, 0,9%_ SOLUÇÃO INJETÁVEL, SISTEMA FECHADO - BOLSA 1000 ML (BR0268236)",FRASCOS (FR),"PDM: 5118 - Cloreto De Sódio, Princípio Ativo:0,9%_ Solução Injetável, Aplicação:Sistema Fechado",268236.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01005917000141/compras/2024/88/itens,6,5118,"PAO FRANCES 50 GR. (Produto obtido pelo amassamento e cozimento de massa preparada obrigatoriamente com farinha de trigo, sal (cloreto de sódio) e água, que se caracteriza por apresentar casca crocante de cor uniforme castanho-dourada e miolo de cor branco-creme. Devem estar livre de poeira, sujidades e danos (físicos químicos e biológicos). As embalagens deveram ser virgens, limpas e integras, em plástico transparente e atóxico (Ex: Embalagens de sacolão para verduras).",KG,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/01613120000127/compras/2023/25/itens,4,5118,"SAL REFINADO: IODADO; COM GRANULAÇÃO UNIFORME E COM CRISTAIS BRANCOS, COM NO MÍNIMO DE 98,5% DE CLORETO DE SÓDIO E COM DOSAGEM DE SAIS DE IODO DE NO MÍNIMO 10MG E MÁXIMO DE 15MG DE IODO POR QUILO DE ACORDO COM A LEGISLAÇÃO FEDERAL ESPECÍFICA - EMBALAGEM 1KG. VALIDADE MÍNIMA DE 6 MESES DA ENTREGA.SIMILAR: ZIZO, DIANA, LEBRE",UNIDADE (UN),,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/08874935000109/compras/2024/61/itens,8,5130,AMBROXOL 15MG/5ML XPE CT FR VD AMB 120 ML + CP MED,Frasco,"PDM: 5130 - Ambroxol, Composição:Sal Cloridrato, Concentração:3 MG/ML, Forma Farmacêutica:Xarope",446264.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45212008000150/compras/2024/1095/itens,1,5130,AMBROXOL 30 MG XAROPE ADULTO 120 ML,FRASCO,,,Em dúvida,Concentração não existe no CATMAT
https://pncp.gov.br/api/pncp/v1/orgaos/75793786000140/compras/2024/83/itens,2,5130,"AMBROXOL, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACÊUTICA:XAROPE. FRASCO 120ML - BR 0446264",Unidade,"PDM: 5130 - Ambroxol, Composição:Sal Cloridrato, Concentração:3 MG/ML, Forma Farmacêutica:Xarope",446264.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/95587622000174/compras/2024/27/itens,4519948,5134,"AMITRIPTILINA CLORIDRATO, APRESENTAÇÃO: ASSOCIADA COM CLORDIAZEPÓXIDO, DOSAGEM: 12,5MG + 5MG.",CÁPSULA,"PDM: 5134 - Amitriptilina Cloridrato, Apresentação:Associada Com Clordiazepóxido, Dosagem:12,5mg + 5mg",276336.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/09680315000100/compras/2024/12/itens,1,5134,"Amitriptilina, cloridrato  Comprimido de 25mg",UN,"PDM: 5134 - Amitriptilina Cloridrato, Dosagem:25 MG",267512.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/14785598000186/compras/2022/3/itens,9,5145,"BUPROPIONA 300 MG, CLORIDRATO DE comprimidos revestidos de liberação prolongada",CP,"PDM: 5145 - Bupropiona Cloridrato, Concentração:300 MG, Características Adicionais:Liberação Prolongada",460987.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46634341000110/compras/2024/15/itens,9,5207,Desvenlafaxina 50 mg,COMP.,"PDM: 5207 - Desvenlafaxina, Composição:Sal Succinato, Concentração:50 MG, Forma Farmacêutica:Liberação Controlada",405898.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/13183513000127/compras/2024/12/itens,8,5275,229	CLORPROMAZINA 100MG CP /,cp,"PDM: 5275 - Clorpromazina, Dosagem:100 MG",267638.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/82951310000156/compras/2023/23/itens,2,5400,"Materiais nao incorporaveis Divisoria modular, miolo tipo honey-comb, 33mm Divisória leve modular (instalada). Com espessura de 33mm, composta por painéis, perfis e peças de fixação. Os componentes estruturais são realizados através de guia inferior, guia superior, montante e travessa. Painel composto por miolo tipo honeycomb , que absorve os impactos distribuindo nos pontos de ligação da formação da colmeia. O requadro em madeira maciça tratada, confere estabilidade dimensional e leveza e revestimento. O acabamento em Eucaplac UV (chapa dura de fibras de madeira prensadas, pintada em cores lisas, protegida por resina de brilho mate) ou Formidur BP Plus (chapa dura de fibras de madeira prensadas, com acabamento em resina melamínica de baixa pressão), cor areia pérola Perfis em aço liga 1010/1020 ABNT zincado tipo B (massa de zinco depositada nas duas faces, conforme NBR 7008, cor areia pérola Perfis de aço perfilados, pintado em epóxi a pó eletrodeposição com camada mínima de 60 micra. Peças de fixação e acessórios em aço e podem ser perfiladas, dobradas ou estampadas, conforme utilização e a necessidade de resistência mecânica. Vidro incolor 4 mm, lapidado e polido com fixação em baguete de PVC para acabamento.",m²,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/46200846000176/compras/2024/2820/itens,2,6143,"DEXAMETASONA 0,5MG",CAP,"PDM: 6143 - Dexametasona, Dosagem:0,5 MG",267644.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45122603000102/compras/2024/262/itens,8,6150,DEXTRANA 1 MG MAIS HIPROMELOSE 3 MG ML SOLUÇAO OFTALMICA FRASCO 15 ML,FRA,"PDM: 6150 - Dextrana, Composição:Dextrana 70 Associada À Hipromelose, Concentração:0,1% + 0,3%, Forma Farmaceutica:Solução Oftálmica",396741.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/97761407000173/compras/2024/91/itens,8,6168,"DIAZEPAM, 10 MG.BR0267197.",comprimido,"PDM: 6168 - Diazepam, Dosagem:10 MG",267197.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2024/367/itens,7,6171,"Cota Principal    - DICLOFENACO SODICO  25 MG/ML, INJETAVEL 3 ML",AMPOLA,"PDM: 6171 - Diclofenaco, Apresentação:Sal Sódico, Dosagem:25mg/Ml, Uso:Solução Injetável",271003.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/16695025000197/compras/2024/520/itens,3,6213,"DIMENIDRINATO + ASSOCIACOES - PRINCIPIO ATIVO (1): DIMENIDRINATO; PRINCIPIO ATIVO (2): PIRIDOXINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 50 MG + 50 MG; FOR",AMPOLA,"PDM: 6213 - Dimenidrinato, Apresentação:Associado Com Piridoxina Cloridrato, Dosagem:50mg + 50mg/Ml, Tipo Medicamento:Solução Injetável",272334.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/44544690000115/compras/2024/37/itens,8,6213,DIMENIDRINATO 3MG G   CLORIDRATO DE PIRIDOXINA 5MG G   GLICOSE 100MG ML   FRUTOSE 100MG ML SOLUCAO INJETAVEL   AMPOLA COM 10ML,AMPOLA,"PDM: 6213 - Dimenidrinato, Apresentação:Associado Com Piridoxina + Glicose + Frutose, Dosagem:3mg + 5mg + 100mg + 100mg/Ml, Tipo Medicamento:Solução Injetável",272336.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/75587204000170/compras/2023/261/itens,8,6240,"BECLOMETASONA DIPROPIONATO, APRESENTAÇÃO: SPRAY ORAL, DOSAGEM: 250 MCG/200DOSE FRASCO CÓD BR 0267581",FRASCO (FR),"PDM: 6240 - Beclometasona Dipropionato, Apresentação:Spray Oral, Dosagem:250mcg/Dose, Características Adicionais:Frasco Doseador Com Bocal Aerogador",267581.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/22678874000135/compras/2023/117/itens,7,6614,ADRENALINA  EPINEFRINA  1MG 1000 ML   437252,AMPOLA,"PDM: 6614 - Epinefrina, Dosagem:1mg/Ml, Uso:Solução Injetável",268255.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/44229821000170/compras/2024/13/itens,3906790,7243,"Luva tipo A para proteção das mãos contra agentes abrasivos, escoriantes, cortantes e perfurantes contra agentes térmicos, químicos (Nitrila, Parafinas, Cloradas, Enxofre e compostos orgânicos, aminas, ésteres, hidrocarbonetos saturados, bases inorgânicas, ácidos minerais inorgânicos, oxidantes, peróxidos e aldeídos.",PR,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/87613519000123/compras/2024/32/itens,2,7498,"FINASTERIDA 5MG COMPRIMIDO, BLÍSTER DE 10A 30 CP, EMBALAGEM INDIVIDUAL EM CARTUCHO OU COM NO MÁXIMO 600 COMPRIMIDOS, EM EMBALAGEM PRIMÁRIA E SECUNDÁRIA, DE ACORDO COM A PUBLICAÇÃO DO REGISTRO NO MINISTÉRIO DA SAÚDE",CP,"PDM: 7498 - Finasterida, Concentração:5 MG",275963.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45944428000120/compras/2024/21/itens,2,7644,FLUCONAZOL 150 MG - CAP,Capsula,"PDM: 7644 - Fluconazol, Dosagem:150 MG",267662.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/262/itens,4,7645,"FLUDARABINA (FOSFATO), 50MG, PO LIOFILIZADO PARA SOLUCAO INJETAVEL FRASCO AMPOLA, UNIDADE 1.0 FRASCO / AMPOLA",UNIDADE 1.0 FRASCO / AMPOLA ,"PDM: 7645 - Fludarabina Fosfato, Dosagem:50 Mg, Tipo Uso:Injetável",268509.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2024/479/itens,6,8000,"Cota Reservada - GLIBENCLAMIDA 5 MG, SULCADO",COMPRIMIDO,"PDM: 8000 - Glibenclamida, Dosagem:5 Mg",267671.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45751435000106/compras/2024/101/itens,9,8007,"GLICOSE 5% + SÓDIO, CLORETO 0,9% 500ML, ESTÉRIL, ACONDICIONADA EM SISTEMA FECHADO LIVRE DE   PVC, BOLSA OU FRASCO, APRESENTANDO, DOIS SÍTIOS, UM PARA CONEXÃO DO EQUIPO, OUTRO PARA ADIÇÃO DE MEDICAMENTO AUTO-VEDANTE, LIVRE DE LÁTEX, COM GRADUAÇÃO IMPRESSA NA BOLSA, RÓTULO IMPRESSO CONTENDO TODAS AS INFORMAÇÕES REGULAMENTADAS PELA PORTARIA 500 DE 09/10/97 - SVS;",BFR,"PDM: 8007 - Glicose, Composição:Associada Ao Cloreto De Sódio, Concentraçao:5% + 0,9%, Forma Farmaceutica:Solução Injetável, Caracteristica Adicional:Sistema Fechado",366913.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/18312967000174/compras/2024/42/itens,3,8007,GLICOSIMETRO ACCU-CHEK ACTIVE APARELHO MEDIDOR DE GLICOSE,Unidade,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/07616162000106/compras/2024/1/itens,5,8007,"Glicosímetro.

Especificação: Aparelho para medição da dosagem de glicose no sangue, ACESSÓRIOS: COM KIT DE 50 TIRAS, LANCETAS E LANCETADOR, bateria, Registro Anvisa vigente, acompanhar todos os acessórios necessários ao perfeito funcionamento do equipamento.

",Unidade,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/18318618000160/compras/2024/87/itens,7,8007,"TIRA TESTE PARA A MEDICAO DE GLICEMIA ACCU-CHEKTIRA TESTE PARA A MEDICAO DE GLICEMIA ACCU-CHEKTIRA TESTE PARA A MEDICAO DE GLICEMIA NO MEDIDOR DE GLICOSE ACCU-CHEK ACTIVE. PERMITE A DOSAGEM DE GLICEMIA EM AMOSTRAS DE SANGUE VENOSO, CAPILAR, ARTERIAL E NEONATAL. INDICADA PARA AUTO-TESTE E USO PROFISSIONAL, COM RESULTADOS PRECISOS EM 5 SEGUNDOS. CAIXA CONTENDO 50 TIRAS TESTE E UM CHIP DE ATIVACAO.",UNIDADE,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/03930106000182/compras/2023/85/itens,10,8200,"(ID-115408) HEPARINA SODICA, Forma Farmaceutica: solucao injetavel SC; Concentracao: 5.000Ul/0,25ml; Forma De Apresentacao: ampola com 0,25ml.",unidade,"PDM: 8200 - Heparina Sódica, Concentração:20.000 UI/ML, Forma Farmaceutica:Solução Injetável",448983.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/44573087000161/compras/2024/202/itens,5,8200,"HEPARINA SÓDICA 5.000UI - AMP. 0,25ML USO - SC",AMP,"PDM: 8200 - Heparina Sódica, Dosagem:5.000ui/Ml, Indicação:Injetável",272796.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/00509968000148/compras/2024/1993/itens,7,8200,"Heparina Sódica concentração: 20.000, forma farmaceutica: solução injetável",Ampola 0.25 ML,"PDM: 8200 - Heparina Sódica, Concentração:20.000 UI/ML, Forma Farmaceutica:Solução Injetável",448983.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08948697000139/compras/2024/72/itens,6,8275,IBUPROFENO 100 MG/ML SUSPENSÃO ORAL,Unidade,"PDM: 8275 - Ibuprofeno, Dosagem:100 MG/ML, Forma Farmacêutica:Suspensão Oral",332755.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/304/itens,4,8287,"IMIPENEM, ASSOCIADO À CILASTATINA SÓDICA, 500 MG, PÓ LIÓFILO P/ INJETÁVEL",Fr-Amp,"PDM: 8287 - Imipenem, Composição:Associado À Cilastatina Sódica, Concentração:500 MG, Forma Farmaceutica:Pó Liófilo P/ Injetável",342258.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/11390042000100/compras/2024/1/itens,8,8322,REMOÇÃO DE ÓLEO DE SILICONE,Unidade,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/45279635000108/compras/2023/417/itens,9,8428,"INSULINA ASPARTE 100UI/ML SOLUÇÃO INJETÁVEL TUBETE COM 3ML ***
JUDICIAL ***",Tubete,"PDM: 8428 - Insulina, Origem:Asparte Associada À Asparte Protamina, Concentração:30% + 70%, 100 UI/ML, Forma Farmaceutica:Solução Injetável",383688.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46482865000132/compras/2024/42/itens,8,8428,INSULINA GLARGINA 100 UI/ML FRASCO COM 3ML,Frasco/Ampola,"PDM: 8428 - Insulina, Origem:Glargina, Dosagem:100ui/Ml, Aplicação:Injetável",273836.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01375138000138/compras/2024/4/itens,4029144,8482,ATROVENT N BROMETO DE IPRATROPIO 20MCG FRASCO 20ML - ATROVENT N BROMETO DE IPRATROPIO 20MCG FRASCO 20ML,UN - UNIDADE,"PDM: 8482 - Ipratrópio Brometo, Dosagem:0,02mg/Dose, Uso:Aerossol + Frasco Dosificador",268332.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/92963560000160/compras/2024/368/itens,9,8605,"Lactulose 667 mg/ml, xarope, frasco com 120mL",Frasco,"PDM: 8605 - Lactulose, Concentração:667 MG/ML, Forma Farmaceutica:Xarope",383750.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45751435000106/compras/2024/95/itens,1,8820,"ÁCIDO ACÉTICO 3%, SOLUÇÃO DE 100 ML

",FRS,"PDM: 8820 - Ácido Acético, Concentração:3%, Forma Farmacêutica:Solução Tópica, Característica Adicional:Formulação Especialmente Manipulada",473155.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/49868348000194/compras/2023/9/itens,3,8820,ÁCIDO ACÉTICO 5%,LITRO,"PDM: 8820 - Ácido Acético, Concentração:5%, Forma Farmacêutica:Solução Tópica, Característica Adicional:Formulação Especialmente Manipulada",428793.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/00488478000102/compras/2024/319/itens,1,8820,"Ácido Peracético composição: associado ao peróxido de hidrogênio e ác. acético, concentrações: 5% + 27% + 7%, forma fisica: solução aquosa ÁCIDO PERACÉTICO 0,2%",Litro,,,Em dúvida,Composição não existe no CATMAT
https://pncp.gov.br/api/pncp/v1/orgaos/27142058000126/compras/2024/348/itens,5,9702,"METOCLOPRAMIDA, CLORIDRATO, Concentração [mg]: 10, Forma farmacêutica: Comprimido",Comprimido,"PDM: 9702 - Metoclopramida Cloridrato, Dosagem:10 Mg",267312.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45331196000135/compras/2024/161/itens,10,9712,"METRONIDAZOL 50 MG/5 G, CREME VAGINAL",TUBO,,,Em dúvida,Concentração não existe no CATMAT
https://pncp.gov.br/api/pncp/v1/orgaos/80673411000187/compras/2023/230/itens,9,9802,"Preparacoes oftalmologicas Mitomicina c 0,02%, 1 ml",Ampola,"PDM: 9802 - Mitomicina, Concentração:0,02%, Forma Farmaceutica:Solução Oftalmológica, Características Adicionais:Especialmente Manipulado",427991.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01620744000171/compras/2024/7/itens,5,10094,POMADA NISTATINA +OXIDO ZINCO,Unidade,"PDM: 10094 - Nistatina, Apresentação:Associada Com Óxido De Zinco, Concentração:100.000ui + 200mg/G, Tipo Medicamento:Creme",279297.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45279635000108/compras/2023/500/itens,8,10109,NITROFURANTOÍNA 100MG CÁPSULA,Capsula,"PDM: 10109 - Nitrofurantoína, Dosagem:100 MG",268273.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45279635000108/compras/2023/65/itens,1,10161,OLANZAPINA 10MG *** JUDICIAL DEVE SER MARCA ZYPREXA® ***,Comprimido,"PDM: 10161 - Olanzapina, Dosagem:10 MG",271621.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/12008540000109/compras/2023/39/itens,2,10422,"Benzobromarona 100 mg, Paracetamol 200 mg, Hidroxicloroquina 200 mg, Famotidina 20 mg.",UN,,,Em dúvida,Composição não existe no CATMAT
https://pncp.gov.br/api/pncp/v1/orgaos/17747957000107/compras/2024/83/itens,7,11834,"APIXABANA 2,5 MG FORMA FARMACÊUTICA: COMPRIMIDO",UNIDADE,"PDM: 11834 - Apixabana, Concentração:2,5 MG",429847.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76974823000180/compras/2023/22/itens,1037144,12315,"(BR0308882) SULFAMETOXAZOL, CONCENTRAÇÃO: ASSOCIADO À TRIMETOPRIMA, CONCENTRAÇÃO: 400MG+80MG, COMPRIMIDO",UNIDAD,"PDM: 12315 - Sulfametoxazol, Composição:Associado À Trimetoprima, Concentração:400mg + 80mg",308882.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08109444000171/compras/2023/4/itens,4,12320,"AMICACINA, SULFATO 250MG/ML 2ML [Solucao injetavel]",AMPOLA,"PDM: 12320 - Amicacina Sulfato, Dosagem:250 MG/ML, Indicação:Solução Injetável",268381.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46596151000155/compras/2024/1026/itens,5,12335,SULFATO DE MAGNESIO 10 ML,Ampola,,,Em dúvida,Concentração não existe no CATMAT
https://pncp.gov.br/api/pncp/v1/orgaos/02917132000108/compras/2024/17/itens,8,12727,"TIMOLOL MALEATO 5 MG/ML (0,5%) -5 ML SOLUÇÃO OFTÁLMICA",FRASCO,"PDM: 12727 - Timolol, Concentração:0,5%, Indicação:Solução Oftálmica",272581.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/27142058000126/compras/2024/155/itens,10,12759,"POLIVINILPIRROLIDONA, Iodo Ativo [%]: 1, Lauril Eter Sulfato de Sodio [%]: 25, Água Deionizada QSP [%]: 100, Solução Alcoólica [%]: 10, Apresentação: Almotolia Descartável, Conteúdo [ml]: 100",Frasco,"PDM: 12759 - Iodo, Apresentação:Tintura À 1%",279284.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/42498600000171/compras/2024/4393/itens,7,12815,"GRUPO FARMACOLOGICO: ANTICONVULSIVANTES, PRINCIPIO ATIVO: TOPIRAMATO, FORMA FARMACEUTICA: COMPRIMIDO REVESTIDO, CONCENTRACAO / DOSAGEM: 25, UNIDADE: MG, VOLUME: NAO APLICAVEL, APRESENTACAO: NAO APLICAVEL, ACESSORIO: NAO APLICAVEL",UN,"PDM: 12815 - Topiramato, Dosagem:25 MG",272849.0,Sim,
